Cycle Count : Dividend, Divisor
42 / 84 = 59 cycles
42 / 85 = 59 cycles
42 / 86 = 59 cycles
42 / 87 = 59 cycles
42 / 88 = 59 cycles
42 / 89 = 59 cycles
42 / 90 = 59 cycles
42 / 91 = 59 cycles
42 / 92 = 59 cycles
42 / 93 = 59 cycles
42 / 94 = 59 cycles
42 / 95 = 59 cycles
42 / 96 = 59 cycles
42 / 97 = 59 cycles
42 / 98 = 59 cycles
42 / 99 = 59 cycles
42 / 100 = 59 cycles
42 / 101 = 59 cycles
42 / 102 = 59 cycles
42 / 103 = 59 cycles
42 / 104 = 59 cycles
42 / 105 = 59 cycles
42 / 106 = 59 cycles
42 / 107 = 59 cycles
42 / 108 = 59 cycles
42 / 109 = 59 cycles
42 / 110 = 59 cycles
42 / 111 = 59 cycles
42 / 112 = 59 cycles
42 / 113 = 59 cycles
42 / 114 = 59 cycles
42 / 115 = 59 cycles
42 / 116 = 59 cycles
42 / 117 = 59 cycles
42 / 118 = 59 cycles
42 / 119 = 59 cycles
42 / 120 = 59 cycles
42 / 121 = 59 cycles
42 / 122 = 59 cycles
42 / 123 = 59 cycles
42 / 124 = 59 cycles
42 / 125 = 59 cycles
42 / 126 = 59 cycles
42 / 127 = 59 cycles
42 / 128 = 68 cycles
42 / 129 = 59 cycles
42 / 130 = 59 cycles
42 / 131 = 59 cycles
42 / 132 = 59 cycles
42 / 133 = 59 cycles
42 / 134 = 59 cycles
42 / 135 = 59 cycles
42 / 136 = 59 cycles
42 / 137 = 59 cycles
42 / 138 = 59 cycles
42 / 139 = 59 cycles
42 / 140 = 59 cycles
42 / 141 = 59 cycles
42 / 142 = 59 cycles
42 / 143 = 59 cycles
42 / 144 = 59 cycles
42 / 145 = 59 cycles
42 / 146 = 59 cycles
42 / 147 = 59 cycles
42 / 148 = 59 cycles
42 / 149 = 59 cycles
42 / 150 = 59 cycles
42 / 151 = 59 cycles
42 / 152 = 59 cycles
42 / 153 = 59 cycles
42 / 154 = 59 cycles
42 / 155 = 59 cycles
42 / 156 = 59 cycles
42 / 157 = 59 cycles
42 / 158 = 59 cycles
42 / 159 = 59 cycles
42 / 160 = 59 cycles
42 / 161 = 59 cycles
42 / 162 = 59 cycles
42 / 163 = 59 cycles
42 / 164 = 59 cycles
42 / 165 = 59 cycles
42 / 166 = 59 cycles
42 / 167 = 59 cycles
42 / 168 = 59 cycles
42 / 169 = 59 cycles
42 / 170 = 59 cycles
42 / 171 = 59 cycles
42 / 172 = 59 cycles
42 / 173 = 59 cycles
42 / 174 = 59 cycles
42 / 175 = 59 cycles
42 / 176 = 59 cycles
42 / 177 = 59 cycles
42 / 178 = 59 cycles
42 / 179 = 59 cycles
42 / 180 = 59 cycles
42 / 181 = 59 cycles
42 / 182 = 59 cycles
42 / 183 = 59 cycles
42 / 184 = 59 cycles
42 / 185 = 59 cycles
42 / 186 = 59 cycles
42 / 187 = 59 cycles
42 / 188 = 59 cycles
42 / 189 = 59 cycles
42 / 190 = 59 cycles
42 / 191 = 59 cycles
42 / 192 = 59 cycles
42 / 193 = 59 cycles
42 / 194 = 59 cycles
42 / 195 = 59 cycles
42 / 196 = 59 cycles
42 / 197 = 59 cycles
42 / 198 = 59 cycles
42 / 199 = 59 cycles
42 / 200 = 59 cycles
42 / 201 = 59 cycles
42 / 202 = 59 cycles
42 / 203 = 59 cycles
42 / 204 = 59 cycles
42 / 205 = 59 cycles
42 / 206 = 59 cycles
42 / 207 = 59 cycles
42 / 208 = 59 cycles
42 / 209 = 59 cycles
42 / 210 = 59 cycles
42 / 211 = 59 cycles
42 / 212 = 59 cycles
42 / 213 = 59 cycles
42 / 214 = 59 cycles
42 / 215 = 59 cycles
42 / 216 = 59 cycles
42 / 217 = 59 cycles
42 / 218 = 59 cycles
42 / 219 = 59 cycles
42 / 220 = 59 cycles
42 / 221 = 59 cycles
42 / 222 = 59 cycles
42 / 223 = 59 cycles
42 / 224 = 59 cycles
42 / 225 = 59 cycles
42 / 226 = 59 cycles
42 / 227 = 59 cycles
42 / 228 = 59 cycles
42 / 229 = 59 cycles
42 / 230 = 59 cycles
42 / 231 = 59 cycles
42 / 232 = 59 cycles
42 / 233 = 59 cycles
42 / 234 = 59 cycles
42 / 235 = 59 cycles
42 / 236 = 59 cycles
42 / 237 = 59 cycles
42 / 238 = 59 cycles
42 / 239 = 59 cycles
42 / 240 = 59 cycles
42 / 241 = 59 cycles
42 / 242 = 59 cycles
42 / 243 = 59 cycles
42 / 244 = 59 cycles
42 / 245 = 59 cycles
42 / 246 = 59 cycles
42 / 247 = 59 cycles
42 / 248 = 59 cycles
42 / 249 = 59 cycles
42 / 250 = 59 cycles
42 / 251 = 59 cycles
42 / 252 = 59 cycles
42 / 253 = 59 cycles
42 / 254 = 59 cycles
42 / 255 = 59 cycles
43 / 0 = 14 cycles
43 / 1 = 23 cycles
43 / 2 = 113 cycles
43 / 3 = 157 cycles
43 / 4 = 132 cycles
43 / 5 = 115 cycles
43 / 6 = 136 cycles
43 / 7 = 101 cycles
43 / 8 = 127 cycles
43 / 9 = 87 cycles
43 / 10 = 87 cycles
43 / 11 = 80 cycles
43 / 12 = 80 cycles
43 / 13 = 80 cycles
43 / 14 = 80 cycles
43 / 15 = 73 cycles
43 / 16 = 170 cycles
43 / 17 = 73 cycles
43 / 18 = 73 cycles
43 / 19 = 73 cycles
43 / 20 = 73 cycles
43 / 21 = 73 cycles
43 / 22 = 66 cycles
43 / 23 = 66 cycles
43 / 24 = 66 cycles
43 / 25 = 66 cycles
43 / 26 = 66 cycles
43 / 27 = 66 cycles
43 / 28 = 66 cycles
43 / 29 = 66 cycles
43 / 30 = 66 cycles
43 / 31 = 66 cycles
43 / 32 = 75 cycles
43 / 33 = 66 cycles
43 / 34 = 66 cycles
43 / 35 = 66 cycles
43 / 36 = 66 cycles
43 / 37 = 66 cycles
43 / 38 = 66 cycles
43 / 39 = 66 cycles
43 / 40 = 66 cycles
43 / 41 = 66 cycles
43 / 42 = 66 cycles
43 / 43 = 41 cycles
43 / 44 = 59 cycles
43 / 45 = 59 cycles
43 / 46 = 59 cycles
43 / 47 = 59 cycles
43 / 48 = 59 cycles
43 / 49 = 59 cycles
43 / 50 = 59 cycles
43 / 51 = 59 cycles
43 / 52 = 59 cycles
43 / 53 = 59 cycles
43 / 54 = 59 cycles
43 / 55 = 59 cycles
43 / 56 = 59 cycles
43 / 57 = 59 cycles
43 / 58 = 59 cycles
43 / 59 = 59 cycles
43 / 60 = 59 cycles
43 / 61 = 59 cycles
43 / 62 = 59 cycles
43 / 63 = 59 cycles
43 / 64 = 68 cycles
43 / 65 = 59 cycles
43 / 66 = 59 cycles
43 / 67 = 59 cycles
43 / 68 = 59 cycles
43 / 69 = 59 cycles
43 / 70 = 59 cycles
43 / 71 = 59 cycles
43 / 72 = 59 cycles
43 / 73 = 59 cycles
43 / 74 = 59 cycles
43 / 75 = 59 cycles
43 / 76 = 59 cycles
43 / 77 = 59 cycles
43 / 78 = 59 cycles
43 / 79 = 59 cycles
43 / 80 = 59 cycles
43 / 81 = 59 cycles
43 / 82 = 59 cycles
43 / 83 = 59 cycles
43 / 84 = 59 cycles
43 / 85 = 59 cycles
43 / 86 = 59 cycles
43 / 87 = 59 cycles
43 / 88 = 59 cycles
43 / 89 = 59 cycles
43 / 90 = 59 cycles
43 / 91 = 59 cycles
43 / 92 = 59 cycles
43 / 93 = 59 cycles
43 / 94 = 59 cycles
43 / 95 = 59 cycles
43 / 96 = 59 cycles
43 / 97 = 59 cycles
43 / 98 = 59 cycles
43 / 99 = 59 cycles
43 / 100 = 59 cycles
43 / 101 = 59 cycles
43 / 102 = 59 cycles
43 / 103 = 59 cycles
43 / 104 = 59 cycles
43 / 105 = 59 cycles
43 / 106 = 59 cycles
43 / 107 = 59 cycles
43 / 108 = 59 cycles
43 / 109 = 59 cycles
43 / 110 = 59 cycles
43 / 111 = 59 cycles
43 / 112 = 59 cycles
43 / 113 = 59 cycles
43 / 114 = 59 cycles
43 / 115 = 59 cycles
43 / 116 = 59 cycles
43 / 117 = 59 cycles
43 / 118 = 59 cycles
43 / 119 = 59 cycles
43 / 120 = 59 cycles
43 / 121 = 59 cycles
43 / 122 = 59 cycles
43 / 123 = 59 cycles
43 / 124 = 59 cycles
43 / 125 = 59 cycles
43 / 126 = 59 cycles
43 / 127 = 59 cycles
43 / 128 = 68 cycles
43 / 129 = 59 cycles
43 / 130 = 59 cycles
43 / 131 = 59 cycles
43 / 132 = 59 cycles
43 / 133 = 59 cycles
43 / 134 = 59 cycles
43 / 135 = 59 cycles
43 / 136 = 59 cycles
43 / 137 = 59 cycles
43 / 138 = 59 cycles
43 / 139 = 59 cycles
43 / 140 = 59 cycles
43 / 141 = 59 cycles
43 / 142 = 59 cycles
43 / 143 = 59 cycles
43 / 144 = 59 cycles
43 / 145 = 59 cycles
43 / 146 = 59 cycles
43 / 147 = 59 cycles
43 / 148 = 59 cycles
43 / 149 = 59 cycles
43 / 150 = 59 cycles
43 / 151 = 59 cycles
43 / 152 = 59 cycles
43 / 153 = 59 cycles
43 / 154 = 59 cycles
43 / 155 = 59 cycles
43 / 156 = 59 cycles
43 / 157 = 59 cycles
43 / 158 = 59 cycles
43 / 159 = 59 cycles
43 / 160 = 59 cycles
43 / 161 = 59 cycles
43 / 162 = 59 cycles
43 / 163 = 59 cycles
43 / 164 = 59 cycles
43 / 165 = 59 cycles
43 / 166 = 59 cycles
43 / 167 = 59 cycles
43 / 168 = 59 cycles
43 / 169 = 59 cycles
43 / 170 = 59 cycles
43 / 171 = 59 cycles
43 / 172 = 59 cycles
43 / 173 = 59 cycles
43 / 174 = 59 cycles
43 / 175 = 59 cycles
43 / 176 = 59 cycles
43 / 177 = 59 cycles
43 / 178 = 59 cycles
43 / 179 = 59 cycles
43 / 180 = 59 cycles
43 / 181 = 59 cycles
43 / 182 = 59 cycles
43 / 183 = 59 cycles
43 / 184 = 59 cycles
43 / 185 = 59 cycles
43 / 186 = 59 cycles
43 / 187 = 59 cycles
43 / 188 = 59 cycles
43 / 189 = 59 cycles
43 / 190 = 59 cycles
43 / 191 = 59 cycles
43 / 192 = 59 cycles
43 / 193 = 59 cycles
43 / 194 = 59 cycles
43 / 195 = 59 cycles
43 / 196 = 59 cycles
43 / 197 = 59 cycles
43 / 198 = 59 cycles
43 / 199 = 59 cycles
43 / 200 = 59 cycles
43 / 201 = 59 cycles
43 / 202 = 59 cycles
43 / 203 = 59 cycles
43 / 204 = 59 cycles
43 / 205 = 59 cycles
43 / 206 = 59 cycles
43 / 207 = 59 cycles
43 / 208 = 59 cycles
43 / 209 = 59 cycles
43 / 210 = 59 cycles
43 / 211 = 59 cycles
43 / 212 = 59 cycles
43 / 213 = 59 cycles
43 / 214 = 59 cycles
43 / 215 = 59 cycles
43 / 216 = 59 cycles
43 / 217 = 59 cycles
43 / 218 = 59 cycles
43 / 219 = 59 cycles
43 / 220 = 59 cycles
43 / 221 = 59 cycles
43 / 222 = 59 cycles
43 / 223 = 59 cycles
43 / 224 = 59 cycles
43 / 225 = 59 cycles
43 / 226 = 59 cycles
43 / 227 = 59 cycles
43 / 228 = 59 cycles
43 / 229 = 59 cycles
43 / 230 = 59 cycles
43 / 231 = 59 cycles
43 / 232 = 59 cycles
43 / 233 = 59 cycles
43 / 234 = 59 cycles
43 / 235 = 59 cycles
43 / 236 = 59 cycles
43 / 237 = 59 cycles
43 / 238 = 59 cycles
43 / 239 = 59 cycles
43 / 240 = 59 cycles
43 / 241 = 59 cycles
43 / 242 = 59 cycles
43 / 243 = 59 cycles
43 / 244 = 59 cycles
43 / 245 = 59 cycles
43 / 246 = 59 cycles
43 / 247 = 59 cycles
43 / 248 = 59 cycles
43 / 249 = 59 cycles
43 / 250 = 59 cycles
43 / 251 = 59 cycles
43 / 252 = 59 cycles
43 / 253 = 59 cycles
43 / 254 = 59 cycles
43 / 255 = 59 cycles
44 / 0 = 14 cycles
44 / 1 = 23 cycles
44 / 2 = 113 cycles
44 / 3 = 157 cycles
44 / 4 = 132 cycles
44 / 5 = 115 cycles
44 / 6 = 136 cycles
44 / 7 = 101 cycles
44 / 8 = 127 cycles
44 / 9 = 87 cycles
44 / 10 = 87 cycles
44 / 11 = 87 cycles
44 / 12 = 80 cycles
44 / 13 = 80 cycles
44 / 14 = 80 cycles
44 / 15 = 73 cycles
44 / 16 = 170 cycles
44 / 17 = 73 cycles
44 / 18 = 73 cycles
44 / 19 = 73 cycles
44 / 20 = 73 cycles
44 / 21 = 73 cycles
44 / 22 = 73 cycles
44 / 23 = 66 cycles
44 / 24 = 66 cycles
44 / 25 = 66 cycles
44 / 26 = 66 cycles
44 / 27 = 66 cycles
44 / 28 = 66 cycles
44 / 29 = 66 cycles
44 / 30 = 66 cycles
44 / 31 = 66 cycles
44 / 32 = 75 cycles
44 / 33 = 66 cycles
44 / 34 = 66 cycles
44 / 35 = 66 cycles
44 / 36 = 66 cycles
44 / 37 = 66 cycles
44 / 38 = 66 cycles
44 / 39 = 66 cycles
44 / 40 = 66 cycles
44 / 41 = 66 cycles
44 / 42 = 66 cycles
44 / 43 = 66 cycles
44 / 44 = 41 cycles
44 / 45 = 59 cycles
44 / 46 = 59 cycles
44 / 47 = 59 cycles
44 / 48 = 59 cycles
44 / 49 = 59 cycles
44 / 50 = 59 cycles
44 / 51 = 59 cycles
44 / 52 = 59 cycles
44 / 53 = 59 cycles
44 / 54 = 59 cycles
44 / 55 = 59 cycles
44 / 56 = 59 cycles
44 / 57 = 59 cycles
44 / 58 = 59 cycles
44 / 59 = 59 cycles
44 / 60 = 59 cycles
44 / 61 = 59 cycles
44 / 62 = 59 cycles
44 / 63 = 59 cycles
44 / 64 = 68 cycles
44 / 65 = 59 cycles
44 / 66 = 59 cycles
44 / 67 = 59 cycles
44 / 68 = 59 cycles
44 / 69 = 59 cycles
44 / 70 = 59 cycles
44 / 71 = 59 cycles
44 / 72 = 59 cycles
44 / 73 = 59 cycles
44 / 74 = 59 cycles
44 / 75 = 59 cycles
44 / 76 = 59 cycles
44 / 77 = 59 cycles
44 / 78 = 59 cycles
44 / 79 = 59 cycles
44 / 80 = 59 cycles
44 / 81 = 59 cycles
44 / 82 = 59 cycles
44 / 83 = 59 cycles
44 / 84 = 59 cycles
44 / 85 = 59 cycles
44 / 86 = 59 cycles
44 / 87 = 59 cycles
44 / 88 = 59 cycles
44 / 89 = 59 cycles
44 / 90 = 59 cycles
44 / 91 = 59 cycles
44 / 92 = 59 cycles
44 / 93 = 59 cycles
44 / 94 = 59 cycles
44 / 95 = 59 cycles
44 / 96 = 59 cycles
44 / 97 = 59 cycles
44 / 98 = 59 cycles
44 / 99 = 59 cycles
44 / 100 = 59 cycles
44 / 101 = 59 cycles
44 / 102 = 59 cycles
44 / 103 = 59 cycles
44 / 104 = 59 cycles
44 / 105 = 59 cycles
44 / 106 = 59 cycles
44 / 107 = 59 cycles
44 / 108 = 59 cycles
44 / 109 = 59 cycles
44 / 110 = 59 cycles
44 / 111 = 59 cycles
44 / 112 = 59 cycles
44 / 113 = 59 cycles
44 / 114 = 59 cycles
44 / 115 = 59 cycles
44 / 116 = 59 cycles
44 / 117 = 59 cycles
44 / 118 = 59 cycles
44 / 119 = 59 cycles
44 / 120 = 59 cycles
44 / 121 = 59 cycles
44 / 122 = 59 cycles
44 / 123 = 59 cycles
44 / 124 = 59 cycles
44 / 125 = 59 cycles
44 / 126 = 59 cycles
44 / 127 = 59 cycles
44 / 128 = 68 cycles
44 / 129 = 59 cycles
44 / 130 = 59 cycles
44 / 131 = 59 cycles
44 / 132 = 59 cycles
44 / 133 = 59 cycles
44 / 134 = 59 cycles
44 / 135 = 59 cycles
44 / 136 = 59 cycles
44 / 137 = 59 cycles
44 / 138 = 59 cycles
44 / 139 = 59 cycles
44 / 140 = 59 cycles
44 / 141 = 59 cycles
44 / 142 = 59 cycles
44 / 143 = 59 cycles
44 / 144 = 59 cycles
44 / 145 = 59 cycles
44 / 146 = 59 cycles
44 / 147 = 59 cycles
44 / 148 = 59 cycles
44 / 149 = 59 cycles
44 / 150 = 59 cycles
44 / 151 = 59 cycles
44 / 152 = 59 cycles
44 / 153 = 59 cycles
44 / 154 = 59 cycles
44 / 155 = 59 cycles
44 / 156 = 59 cycles
44 / 157 = 59 cycles
44 / 158 = 59 cycles
44 / 159 = 59 cycles
44 / 160 = 59 cycles
44 / 161 = 59 cycles
44 / 162 = 59 cycles
44 / 163 = 59 cycles
44 / 164 = 59 cycles
44 / 165 = 59 cycles
44 / 166 = 59 cycles
44 / 167 = 59 cycles
44 / 168 = 59 cycles
44 / 169 = 59 cycles
44 / 170 = 59 cycles
44 / 171 = 59 cycles
44 / 172 = 59 cycles
44 / 173 = 59 cycles
44 / 174 = 59 cycles
44 / 175 = 59 cycles
44 / 176 = 59 cycles
44 / 177 = 59 cycles
44 / 178 = 59 cycles
44 / 179 = 59 cycles
44 / 180 = 59 cycles
44 / 181 = 59 cycles
44 / 182 = 59 cycles
44 / 183 = 59 cycles
44 / 184 = 59 cycles
44 / 185 = 59 cycles
44 / 186 = 59 cycles
44 / 187 = 59 cycles
44 / 188 = 59 cycles
44 / 189 = 59 cycles
44 / 190 = 59 cycles
44 / 191 = 59 cycles
44 / 192 = 59 cycles
44 / 193 = 59 cycles
44 / 194 = 59 cycles
44 / 195 = 59 cycles
44 / 196 = 59 cycles
44 / 197 = 59 cycles
44 / 198 = 59 cycles
44 / 199 = 59 cycles
44 / 200 = 59 cycles
44 / 201 = 59 cycles
44 / 202 = 59 cycles
44 / 203 = 59 cycles
44 / 204 = 59 cycles
44 / 205 = 59 cycles
44 / 206 = 59 cycles
44 / 207 = 59 cycles
44 / 208 = 59 cycles
44 / 209 = 59 cycles
44 / 210 = 59 cycles
44 / 211 = 59 cycles
44 / 212 = 59 cycles
44 / 213 = 59 cycles
44 / 214 = 59 cycles
44 / 215 = 59 cycles
44 / 216 = 59 cycles
44 / 217 = 59 cycles
44 / 218 = 59 cycles
44 / 219 = 59 cycles
44 / 220 = 59 cycles
44 / 221 = 59 cycles
44 / 222 = 59 cycles
44 / 223 = 59 cycles
44 / 224 = 59 cycles
44 / 225 = 59 cycles
44 / 226 = 59 cycles
44 / 227 = 59 cycles
44 / 228 = 59 cycles
44 / 229 = 59 cycles
44 / 230 = 59 cycles
44 / 231 = 59 cycles
44 / 232 = 59 cycles
44 / 233 = 59 cycles
44 / 234 = 59 cycles
44 / 235 = 59 cycles
44 / 236 = 59 cycles
44 / 237 = 59 cycles
44 / 238 = 59 cycles
44 / 239 = 59 cycles
44 / 240 = 59 cycles
44 / 241 = 59 cycles
44 / 242 = 59 cycles
44 / 243 = 59 cycles
44 / 244 = 59 cycles
44 / 245 = 59 cycles
44 / 246 = 59 cycles
44 / 247 = 59 cycles
44 / 248 = 59 cycles
44 / 249 = 59 cycles
44 / 250 = 59 cycles
44 / 251 = 59 cycles
44 / 252 = 59 cycles
44 / 253 = 59 cycles
44 / 254 = 59 cycles
44 / 255 = 59 cycles
45 / 0 = 14 cycles
45 / 1 = 23 cycles
45 / 2 = 113 cycles
45 / 3 = 164 cycles
45 / 4 = 132 cycles
45 / 5 = 122 cycles
45 / 6 = 136 cycles
45 / 7 = 101 cycles
45 / 8 = 127 cycles
45 / 9 = 94 cycles
45 / 10 = 87 cycles
45 / 11 = 87 cycles
45 / 12 = 80 cycles
45 / 13 = 80 cycles
45 / 14 = 80 cycles
45 / 15 = 80 cycles
45 / 16 = 170 cycles
45 / 17 = 73 cycles
45 / 18 = 73 cycles
45 / 19 = 73 cycles
45 / 20 = 73 cycles
45 / 21 = 73 cycles
45 / 22 = 73 cycles
45 / 23 = 66 cycles
45 / 24 = 66 cycles
45 / 25 = 66 cycles
45 / 26 = 66 cycles
45 / 27 = 66 cycles
45 / 28 = 66 cycles
45 / 29 = 66 cycles
45 / 30 = 66 cycles
45 / 31 = 66 cycles
45 / 32 = 75 cycles
45 / 33 = 66 cycles
45 / 34 = 66 cycles
45 / 35 = 66 cycles
45 / 36 = 66 cycles
45 / 37 = 66 cycles
45 / 38 = 66 cycles
45 / 39 = 66 cycles
45 / 40 = 66 cycles
45 / 41 = 66 cycles
45 / 42 = 66 cycles
45 / 43 = 66 cycles
45 / 44 = 66 cycles
45 / 45 = 41 cycles
45 / 46 = 59 cycles
45 / 47 = 59 cycles
45 / 48 = 59 cycles
45 / 49 = 59 cycles
45 / 50 = 59 cycles
45 / 51 = 59 cycles
45 / 52 = 59 cycles
45 / 53 = 59 cycles
45 / 54 = 59 cycles
45 / 55 = 59 cycles
45 / 56 = 59 cycles
45 / 57 = 59 cycles
45 / 58 = 59 cycles
45 / 59 = 59 cycles
45 / 60 = 59 cycles
45 / 61 = 59 cycles
45 / 62 = 59 cycles
45 / 63 = 59 cycles
45 / 64 = 68 cycles
45 / 65 = 59 cycles
45 / 66 = 59 cycles
45 / 67 = 59 cycles
45 / 68 = 59 cycles
45 / 69 = 59 cycles
45 / 70 = 59 cycles
45 / 71 = 59 cycles
45 / 72 = 59 cycles
45 / 73 = 59 cycles
45 / 74 = 59 cycles
45 / 75 = 59 cycles
45 / 76 = 59 cycles
45 / 77 = 59 cycles
45 / 78 = 59 cycles
45 / 79 = 59 cycles
45 / 80 = 59 cycles
45 / 81 = 59 cycles
45 / 82 = 59 cycles
45 / 83 = 59 cycles
45 / 84 = 59 cycles
45 / 85 = 59 cycles
45 / 86 = 59 cycles
45 / 87 = 59 cycles
45 / 88 = 59 cycles
45 / 89 = 59 cycles
45 / 90 = 59 cycles
45 / 91 = 59 cycles
45 / 92 = 59 cycles
45 / 93 = 59 cycles
45 / 94 = 59 cycles
45 / 95 = 59 cycles
45 / 96 = 59 cycles
45 / 97 = 59 cycles
45 / 98 = 59 cycles
45 / 99 = 59 cycles
45 / 100 = 59 cycles
45 / 101 = 59 cycles
45 / 102 = 59 cycles
45 / 103 = 59 cycles
45 / 104 = 59 cycles
45 / 105 = 59 cycles
45 / 106 = 59 cycles
45 / 107 = 59 cycles
45 / 108 = 59 cycles
45 / 109 = 59 cycles
45 / 110 = 59 cycles
45 / 111 = 59 cycles
45 / 112 = 59 cycles
45 / 113 = 59 cycles
45 / 114 = 59 cycles
45 / 115 = 59 cycles
45 / 116 = 59 cycles
45 / 117 = 59 cycles
45 / 118 = 59 cycles
45 / 119 = 59 cycles
45 / 120 = 59 cycles
45 / 121 = 59 cycles
45 / 122 = 59 cycles
45 / 123 = 59 cycles
45 / 124 = 59 cycles
45 / 125 = 59 cycles
45 / 126 = 59 cycles
45 / 127 = 59 cycles
45 / 128 = 68 cycles
45 / 129 = 59 cycles
45 / 130 = 59 cycles
45 / 131 = 59 cycles
45 / 132 = 59 cycles
45 / 133 = 59 cycles
45 / 134 = 59 cycles
45 / 135 = 59 cycles
45 / 136 = 59 cycles
45 / 137 = 59 cycles
45 / 138 = 59 cycles
45 / 139 = 59 cycles
45 / 140 = 59 cycles
45 / 141 = 59 cycles
45 / 142 = 59 cycles
45 / 143 = 59 cycles
45 / 144 = 59 cycles
45 / 145 = 59 cycles
45 / 146 = 59 cycles
45 / 147 = 59 cycles
45 / 148 = 59 cycles
45 / 149 = 59 cycles
45 / 150 = 59 cycles
45 / 151 = 59 cycles
45 / 152 = 59 cycles
45 / 153 = 59 cycles
45 / 154 = 59 cycles
45 / 155 = 59 cycles
45 / 156 = 59 cycles
45 / 157 = 59 cycles
45 / 158 = 59 cycles
45 / 159 = 59 cycles
45 / 160 = 59 cycles
45 / 161 = 59 cycles
45 / 162 = 59 cycles
45 / 163 = 59 cycles
45 / 164 = 59 cycles
45 / 165 = 59 cycles
45 / 166 = 59 cycles
45 / 167 = 59 cycles
45 / 168 = 59 cycles
45 / 169 = 59 cycles
45 / 170 = 59 cycles
45 / 171 = 59 cycles
45 / 172 = 59 cycles
45 / 173 = 59 cycles
45 / 174 = 59 cycles
45 / 175 = 59 cycles
45 / 176 = 59 cycles
45 / 177 = 59 cycles
45 / 178 = 59 cycles
45 / 179 = 59 cycles
45 / 180 = 59 cycles
45 / 181 = 59 cycles
45 / 182 = 59 cycles
45 / 183 = 59 cycles
45 / 184 = 59 cycles
45 / 185 = 59 cycles
45 / 186 = 59 cycles
45 / 187 = 59 cycles
45 / 188 = 59 cycles
45 / 189 = 59 cycles
45 / 190 = 59 cycles
45 / 191 = 59 cycles
45 / 192 = 59 cycles
45 / 193 = 59 cycles
45 / 194 = 59 cycles
45 / 195 = 59 cycles
45 / 196 = 59 cycles
45 / 197 = 59 cycles
45 / 198 = 59 cycles
45 / 199 = 59 cycles
45 / 200 = 59 cycles
45 / 201 = 59 cycles
45 / 202 = 59 cycles
45 / 203 = 59 cycles
45 / 204 = 59 cycles
45 / 205 = 59 cycles
45 / 206 = 59 cycles
45 / 207 = 59 cycles
45 / 208 = 59 cycles
45 / 209 = 59 cycles
45 / 210 = 59 cycles
45 / 211 = 59 cycles
45 / 212 = 59 cycles
45 / 213 = 59 cycles
45 / 214 = 59 cycles
45 / 215 = 59 cycles
45 / 216 = 59 cycles
45 / 217 = 59 cycles
45 / 218 = 59 cycles
45 / 219 = 59 cycles
45 / 220 = 59 cycles
45 / 221 = 59 cycles
45 / 222 = 59 cycles
45 / 223 = 59 cycles
45 / 224 = 59 cycles
45 / 225 = 59 cycles
45 / 226 = 59 cycles
45 / 227 = 59 cycles
45 / 228 = 59 cycles
45 / 229 = 59 cycles
45 / 230 = 59 cycles
45 / 231 = 59 cycles
45 / 232 = 59 cycles
45 / 233 = 59 cycles
45 / 234 = 59 cycles
45 / 235 = 59 cycles
45 / 236 = 59 cycles
45 / 237 = 59 cycles
45 / 238 = 59 cycles
45 / 239 = 59 cycles
45 / 240 = 59 cycles
45 / 241 = 59 cycles
45 / 242 = 59 cycles
45 / 243 = 59 cycles
45 / 244 = 59 cycles
45 / 245 = 59 cycles
45 / 246 = 59 cycles
45 / 247 = 59 cycles
45 / 248 = 59 cycles
45 / 249 = 59 cycles
45 / 250 = 59 cycles
45 / 251 = 59 cycles
45 / 252 = 59 cycles
45 / 253 = 59 cycles
45 / 254 = 59 cycles
45 / 255 = 59 cycles
46 / 0 = 14 cycles
46 / 1 = 23 cycles
46 / 2 = 113 cycles
46 / 3 = 164 cycles
46 / 4 = 132 cycles
46 / 5 = 122 cycles
46 / 6 = 136 cycles
46 / 7 = 101 cycles
46 / 8 = 127 cycles
46 / 9 = 94 cycles
46 / 10 = 87 cycles
46 / 11 = 87 cycles
46 / 12 = 80 cycles
46 / 13 = 80 cycles
46 / 14 = 80 cycles
46 / 15 = 80 cycles
46 / 16 = 170 cycles
46 / 17 = 73 cycles
46 / 18 = 73 cycles
46 / 19 = 73 cycles
46 / 20 = 73 cycles
46 / 21 = 73 cycles
46 / 22 = 73 cycles
46 / 23 = 73 cycles
46 / 24 = 66 cycles
46 / 25 = 66 cycles
46 / 26 = 66 cycles
46 / 27 = 66 cycles
46 / 28 = 66 cycles
46 / 29 = 66 cycles
46 / 30 = 66 cycles
46 / 31 = 66 cycles
46 / 32 = 75 cycles
46 / 33 = 66 cycles
46 / 34 = 66 cycles
46 / 35 = 66 cycles
46 / 36 = 66 cycles
46 / 37 = 66 cycles
46 / 38 = 66 cycles
46 / 39 = 66 cycles
46 / 40 = 66 cycles
46 / 41 = 66 cycles
46 / 42 = 66 cycles
46 / 43 = 66 cycles
46 / 44 = 66 cycles
46 / 45 = 66 cycles
46 / 46 = 41 cycles
46 / 47 = 59 cycles
46 / 48 = 59 cycles
46 / 49 = 59 cycles
46 / 50 = 59 cycles
46 / 51 = 59 cycles
46 / 52 = 59 cycles
46 / 53 = 59 cycles
46 / 54 = 59 cycles
46 / 55 = 59 cycles
46 / 56 = 59 cycles
46 / 57 = 59 cycles
